"ID_s","SINP","EDU_MAD","EDU_SUP","EDU_PRI","HOG_HAC","HOG_INET","HOG_BIBLIO","VIANDA","MIG_SUD","C1_REP","C2_REP","C1_SOB","C2_SOB","C1_NOPRO","C2_NOPRO","CONP","REPE_PRIM","CAMBIO","RIESGO","INTAR","MAT_MEDIA","EDU_MAD_SD","L_SW","H2","I_S","M","MIG_EUR","ATENCION","LQ_PRI","LQ_SUP","COOP","SUBS","C1_PROEX","C2_PROEX","SUP","EFIC","PEND","MAT_DESVIO","STATUS","ACCESIBILIDAD","TIPO_HABITAT","HAC_ESC","n","RECURSO","TIT","ASI","NODOC","IDIOMA_MULTI","DOC","NOPOF","VAR","CONTINUIDAD_PRE","SECTOR","T_DOBLE","T_MAÑANA","T_TARDE","T_VESPER","T_NOCHE","TIT_BACHILLER","TIT_BILINGÜE","TIT_COMERCIAL","TIT_TECNICO","N_PRI","N_SEC","N_SUP"
"ID3566",0.0168539325842697,3.98044539897324,0.122222222222222,0.477777777777778,1.81550099206349,0.757281553398058,0.0194174757281553,0.229372937293729,0.234323432343234,0.226537216828479,0.0707070707070707,0.436893203883495,0.491582491582492,0.332288401253919,0.17037037037037,0.0303370786516854,0.12621359223301,0.184466019417476,0.242718446601942,0.0128055878928987,4.7223023,2.88934002198604,0.9798,0.8918,0.5985,0.224207835612706,0.00165016501650165,0.223300970873786,"Alto","Bajo","c/PJ","Estatal",0.310344827586207,0.385185185185185,0.244444444444444,0.694610778443114,-0.0382838283828383,0.91961349,22.8028181655388,19.5555555555556,"Residencial alto",18.9375,606,9.70781437667487,0.513832199546485,7.50825082508251,1.8976897689769,0,325.907590759076,0,0.488448844884488,FALSE,"Estatal",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,61,51,16
"ID3578",0,7.01406480317363,0.409090909090909,0.136363636363636,1.44333333333333,0.958333333333333,0.0416666666666667,0,0.00900900900900901,0.12,0.229508196721311,0.18,0.327868852459016,0.132075471698113,0.0943396226415094,0,0.0416666666666667,0.5,0.208333333333333,0.00628930817610063,5.18079228,3.04750282041163,1.0091,0.9186,0.6145,0.0470828679938771,0.00900900900900901,0.0416666666666667,"Medio","Medio","NO","SI",0.358490566037736,0.39622641509434,0.204651162790698,0.896551724137931,-0.0135135135135135,0.659825,6.15341948303084,52.7777777777778,"Residencial medio",22.2,111,9.59465204028537,0.795348837209302,3.6036036036036,0,0,208.108108108108,15.7657657657658,0.414414414414414,TRUE,"Privado",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,12,11
"ID3588",0.00295420974889217,8.29613300414476,0.670731707317073,0.0975609756097561,1.40780316729684,0.954022988505747,0.310344827586207,0,0.00217391304347826,0.00495049504950495,0,0.0099009900990099,0.0426356589147287,0.00995024875621891,0.0464135021097046,0.00295420974889217,0.0229885057471264,0.0344827586206897,0.137931034482759,0.00296296296296296,5.7482386,2.80471589497522,0.8401,0.7647,0.4911,0.139788376070011,0.00217391304347826,0.114942528735632,"Bajo","Medio","NO","SI",0.199004975124378,0.282700421940928,0.16005291005291,0.973451327433628,-0.00695652173913042,0.73446502,15.8049168940651,15,"Residencial alto",25.5555555555556,460,9.94201728654262,0.83994708994709,2.39130434782609,0,1,158.478260869565,0,0.404347826086957,TRUE,"Privado",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9,21,60
"ID3592",0,7.97523324914079,0.584905660377358,0.0566037735849057,1.56418439716312,0.852941176470588,0.0882352941176471,0,0.00884955752212389,0.0794701986754967,0.0372340425531915,0.0860927152317881,0.0585106382978723,0.133757961783439,0.121052631578947,0.00742115027829314,0.0147058823529412,0.0294117647058824,0.176470588235294,0.0037243947858473,5.30068565,2.80802387200989,0.8402,0.7647,0.5229,0.148374546417225,0,0.205882352941176,"Medio","Alto","NO","SI",0.43312101910828,0.473684210526316,0.140394088669951,1.30769230769231,-0.0168141592920354,0.97940478,6.64499713081529,31.1111111111111,"Residencial medio",33.9,339,9.94201728654262,1,2.65486725663717,4.12979351032448,0,126.106194690265,19.1740412979351,0.407079646017699,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4,25,42
"ID3607",0,7.19346254161697,0.421052631578947,0.0526315789473684,1.61228070175439,1,0.1,0,0.0533333333333333,0.0571428571428571,0,0.171428571428571,0.225,0.216216216216216,0.205882352941176,0.00970873786407767,0.05,0.3,0.1,0.0285714285714286,5.55981795,2.85021446581447,0.8468,0.7708,0.5397,0.18054281297012,0,0.4,"Medio","Alto","NO","NO",0.216216216216216,0.235294117647059,0.32258064516129,1.26315789473684,-0.0266666666666667,0.94635014,6.59644092883797,29.7777777777778,"Residencial alto",15,75,9.96951833860924,1,6.66666666666667,0,0.973333333333333,339.333333333333,58.6666666666667,0.426666666666667,TRUE,"Privado",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,11,9
"ID3747",0.0158150851581509,6.03191930390965,0.295454545454545,0.215909090909091,1.72790093048714,0.936170212765957,0.0851063829787234,0.132710280373832,0.0504672897196262,0.0542372881355932,0.0708333333333333,0.145762711864407,0.258333333333333,0.25752508361204,0.198347107438017,0.0401459854014599,0.0106382978723404,0.074468085106383,0.0957446808510638,0.00893997445721584,5.45640982,3.09607328973002,1.0403,0.9469,0.6267,0.0601870413529774,0,0.0851063829787234,"Alto","Medio","c/PJ","Estatal",0.48494983277592,0.553719008264463,0.201729106628242,0.273684210526316,-0.0471028037383178,0.83929424,5.60840301174292,50.6666666666667,"Residencial alto",22.2916666666667,535,9.70456314715733,0.22478386167147,5.88785046728972,1.77570093457944,0,121.588785046729,0,0.863551401869159,FALSE,"Estatal",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,22,50,30
"ID3756",0.00665188470066519,6.06268963428268,0.36046511627907,0.22093023255814,1.65450329944712,0.956989247311828,0.043010752688172,0.0420353982300885,0.0287610619469027,0.0288065843621399,0.0287081339712919,0.119341563786008,0.205741626794258,0.188841201716738,0.0940594059405941,0.0288248337028825,0.021505376344086,0.279569892473118,0.0645161290322581,0,5.48884306,3.319962731606,1.0639,0.9684,0.6448,0.0198504442068622,0,0.10752688172043,"Medio","Medio","NO","SI",0.540772532188841,0.688118811881188,0.0412371134020619,0.347107438016529,-0.0347345132743363,0.82422919,11.4729340093435,16.3333333333333,"Centro Administrativo y de Negocios",26.5882352941176,452,9.99910803390853,0.961340206185567,3.8716814159292,1.99115044247788,0,192.809734513274,3.31858407079646,1.00884955752212,FALSE,"Privado",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,29,25
"ID3757",0,9.92090190459732,0.96875,0,1.19337797619048,0.970588235294118,0.470588235294118,0,0,0,0,0.223404255319149,0.142857142857143,0,0.0542635658914729,0.0235849056603774,0,0.294117647058824,0.0588235294117647,0,5.93610292,0.447446397105437,0.1269,0.1831,0.054,0.752938777728865,0.00454545454545455,0.0588235294117647,"Bajo","Alto","NO","NO",0.448717948717949,0.418604651162791,0.224299065420561,0.583333333333333,-0.00181818181818182,1.33852796,6.02826381490641,25.1111111111111,"Residencial alto",22,220,9.72539805220216,0.775700934579439,1.36363636363636,2.27272727272727,0,170.909090909091,0,0.354545454545455,FALSE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,1,35
"ID3759",0,8.87821631480204,0.8,0.04,1.39266666666667,0.961538461538462,0.153846153846154,0,0.0133333333333333,0,0,0.0175438596491228,0.010752688172043,0,0.0235294117647059,0.00884955752212389,0,0.230769230769231,0.0384615384615385,0,5.43746437,2.42130076426627,0.5785,0.5266,0.3226,0.350464859727511,0,0.153846153846154,"Bajo","Alto","NO","SI",0.0925925925925926,0.247058823529412,0.0923076923076923,1.92307692307692,0.00333333333333332,0.90446074,5.03971659488849,30.4444444444444,"Residencial alto",30,150,9.4504414757337,1,2.66666666666667,6,0,168.333333333333,24.6666666666667,0.32,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,5,25
"ID3776",0.00557880055788006,4.86727443979332,0.138888888888889,0.333333333333333,1.33838279273062,0.935064935064935,0.012987012987013,0,0.0209205020920502,0.0135135135135135,0.00390625,0.0810810810810811,0.08984375,0.0360824742268041,0.0656370656370656,0.00139470013947001,0.025974025974026,0.0649350649350649,0.116883116883117,0,5.14848225,2.859308572768,0.9829,0.8947,0.5941,0.183050492053428,0,0.25974025974026,"Alto","Bajo","NO","SI",0.551546391752577,0.548262548262548,0.21141975308642,1.6,-0.0156903765690376,0.80501995,27.2848279783885,63.3333333333333,"Conjunto Habitacional",31.8666666666667,478,9.95406379658985,1,1.56903765690377,1.04602510460251,0,154.28870292887,1.04602510460251,0.426778242677824,TRUE,"Privado",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,28,44,12
"ID3787",0,7.5726671606333,0.527272727272727,0.127272727272727,1.41169217687075,1,0.0677966101694915,0,0.0184049079754601,0.037593984962406,0.0673575129533679,0.0300751879699248,0.0673575129533679,0.0551724137931034,0.0738636363636364,0.006,0.0508474576271186,0.0847457627118644,0.101694915254237,0,4.72405034,3.00537272060349,0.9759,0.8883,0.5912,0.0482399583260986,0,0.0847457627118644,"Medio","Medio","NO","SI",0.572413793103448,0.647727272727273,0.0945945945945946,0.945945945945946,-0.000613496932515345,0.68342969,3.8581387799348,51.8888888888889,"Residencial alto",32.6,326,9.72539805220216,1,3.06748466257669,4.14110429447853,0,134.969325153374,0,0.343558282208589,FALSE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9,23,35
"ID3791",0,NA,NA,NA,NA,NA,NA,0,0.00604838709677419,0,0,0,0.0141843971631206,0.03125,0.0342960288808664,0.00308324768756423,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.00907258064516129,NA,NA,NA,"c/PJ","SI",0.439903846153846,0.42057761732852,0.0526315789473684,0.730232558139535,-0.00806451612903225,NA,13.3303018063552,12.3333333333333,"Centro Administrativo y de Negocios",33.0666666666667,992,9.97249894793338,0.773279352226721,2.72177419354839,1.41129032258065,0.811491935483871,115.322580645161,0,0.379032258064516,FALSE,"Privado",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
"ID3832",0,6.08198502574089,0.333333333333333,0.202898550724638,1.53455687830688,0.903614457831325,0.120481927710843,0,0.00835073068893528,0.0177777777777778,0.00393700787401575,0.0933333333333333,0.110236220472441,0.0841121495327103,0.136929460580913,0.00571428571428571,0.036144578313253,0.0963855421686747,0.204819277108434,0,4.67932748,3.34125003161142,1.0473,0.9533,0.6334,0.0406166737510096,0,0.168674698795181,"Medio","Medio","NO","SI",0.280373831775701,0.294605809128631,0.0930930930930931,0.82051282051282,-0.0210855949895616,0.9468757,11.1836528529685,55.2222222222222,"Residencial medio",31.9333333333333,479,9.85933661154388,1,1.77453027139875,1.46137787056367,0,131.002087682672,6.26304801670146,0.363256784968685,FALSE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,19,43,31
"ID3887",0,4.01713871033323,0.115384615384615,0.480769230769231,1.76672222222222,0.611111111111111,0.0277777777777778,0.738831615120275,0.109965635738832,0.174496644295302,0.176056338028169,0.402684563758389,0.514084507042254,0.294964028776978,0.336805555555556,0.0214285714285714,0.0972222222222222,0.277777777777778,0.305555555555556,0.0374707259953162,4.38440745,2.70859950056927,0.9702,0.8831,0.5939,0.236016362271096,0,0.0833333333333333,"Alto","Bajo","c/PJ","Estatal",0.388489208633094,0.319444444444444,0.0918518518518519,0.385093167701863,-0.0360824742268041,0.78269694,22.4021591908234,23.2222222222222,"Residencial bajo",26.4545454545455,582,9.04462072020285,0.654814814814815,4.89690721649485,1.3745704467354,0,133.333333333333,1.71821305841924,0.518900343642612,FALSE,"Estatal",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,53,45,13
"ID3893",0,9.46578454169458,0.909090909090909,0,1.59722222222222,1,0.0833333333333333,0,0.0222222222222222,0.0606060606060606,0.0175438596491228,0.151515151515152,0.175438596491228,0.08,0.0350877192982456,0.00714285714285714,0.0833333333333333,0,0.0833333333333333,0,6.45414441,1.77179223240683,0.2573,0.3712,0.1327,0.633496902759789,0,0.416666666666667,"Bajo","Alto","NO","SI",0.48,0.473684210526316,0.120754716981132,2.54545454545455,0.01,0.84420551,10.6137666390097,29.2222222222222,"Residencial alto",18,90,9.85933661154388,1,4.44444444444444,4.44444444444444,0,238.888888888889,3.88888888888889,0.355555555555556,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,13
"ID3906",0.00491400491400491,8.17765138827084,0.627906976744186,0.0697674418604651,1.46085858585859,1,0.0851063829787234,0,0.0290909090909091,0,0,0.064,0.433333333333333,0.0495867768595041,0.177304964539007,0.00491400491400491,0.0425531914893617,0.212765957446809,0.0851063829787234,0,5.4145081,2.78615315851129,0.8445,0.7687,0.5103,0.138650212460102,0.00363636363636364,0.212765957446809,"Medio","Medio","NO","SI",0.495867768595041,0.468085106382979,0.0907372400756144,0.875,-0.0178181818181818,0.87505778,4.22914841891279,15.4444444444444,"Residencial alto",22.9166666666667,275,9.94201728654262,1,3.27272727272727,0,0,177.454545454545,0,0.501818181818182,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,16,34
"ID3949",0,9.54422299386952,0.875,0,1.2328373015873,1,0.208333333333333,0,0,0.0961538461538462,0.0138888888888889,0.192307692307692,0.0555555555555556,0.0869565217391304,0.0972222222222222,0.00523560209424084,0,0.166666666666667,0.0833333333333333,0,5.3637782,1.35709841316691,0.3576,0.5159,0.2041,0.54421115067839,0,0.125,"Bajo","Alto","NO","SI",0.5,0.472222222222222,0,1.9047619047619,-0.00887096774193547,0.74134878,7.86038474144096,46,"Residencial alto",24.8,124,9.85933661154388,1,4.03225806451613,4.03225806451613,0,177.41935483871,0,0.419354838709677,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,23
"ID3976",0.00233644859813084,7.75610991260326,0.553191489361702,0.127659574468085,1.2967240797028,0.979166666666667,0.0625,0,0.0069204152249135,0.0357142857142857,0,0.05,0.0402684563758389,0.0569105691056911,0.181208053691275,0.014018691588785,0,0.145833333333333,0.166666666666667,0,5.21572986,3.07043720718782,0.9489,0.8637,0.5737,0.0646916620471411,0.00346020761245675,0.25,"Medio","Medio","NO","SI",0.252032520325203,0.429530201342282,0.149253731343284,0.878787878787879,-0.0235294117647059,0.9321833,7.88921321745836,47.2222222222222,"Residencial medio",28.9,289,9.46114868230171,0.850746268656716,4.1522491349481,1.90311418685121,0,148.096885813149,8.65051903114187,0.318339100346021,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7,19,32
"ID3979",0.0408163265306122,3.5898848850017,0.104477611940299,0.552238805970149,1.55793114543115,0.82051282051282,0.0384615384615385,0.205761316872428,0.185185185185185,0.13265306122449,0.223958333333333,0.173469387755102,0.348958333333333,0.206896551724138,0.331288343558282,0.0408163265306122,0.128205128205128,0.115384615384615,0.192307692307692,0.00662251655629139,5.06320131,2.6888031137032,0.9306,0.8471,0.5662,0.296270003092757,0,0.128205128205128,"Alto","Bajo","s/PJ","Estatal",0.541379310344828,0.50920245398773,0,0.171270718232044,-0.0644032921810699,0.80830806,16.567484039555,28.7777777777778,"Residencial bajo",22.0909090909091,486,9.98085902710501,0.32396694214876,5.55555555555556,2.05761316872428,0,193.518518518519,0,0.954732510288066,FALSE,"Estatal",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,53,33,10
"ID3985",0.0393258426966292,5.87833044848995,0.368421052631579,0.280701754385965,1.5744126984127,0.893939393939394,0.0757575757575758,0.592255125284738,0.0569476082004556,0.205,0.129707112970711,0.35,0.309623430962343,0.232323232323232,0.178723404255319,0.0308988764044944,0.0909090909090909,0.227272727272727,0.181818181818182,0.00898203592814371,4.62466109,3.65419670155186,1.0913,0.9933,0.6619,0.00452020638016817,0.00227790432801822,0.151515151515152,"Medio","Bajo","c/PJ","Estatal",0.252525252525253,0.208510638297872,0.310421286031042,0.973913043478261,-0.0236902050113895,1.16539692,14.9901312302754,44.5555555555556,"Residencial medio",24.3888888888889,439,9.70412794579929,0.740576496674058,4.44191343963553,1.70842824601367,0,102.733485193622,0,0.4874715261959,FALSE,"Estatal",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,27,34,36
"ID4003",0.0186706497386109,4.99440432913797,0.235294117647059,0.401960784313726,1.76019650284356,0.848214285714286,0.0714285714285714,0.490307867730901,0.160775370581528,0.118790496760259,0.0942028985507246,0.272138228941685,0.417874396135266,0.262773722627737,0.168539325842697,0.0141896938013443,0.0625,0.169642857142857,0.116071428571429,0.00461183704842429,5.53689284,3.4901403948708,1.0745,0.978,0.6514,0.0843650855556432,0,0.196428571428571,"Alto","Bajo","s/PJ","Estatal",0.37712895377129,0.413483146067416,0.108121095627102,0.576,-0.0327251995438997,0.94376937,16.2659750019956,16.3333333333333,"Residencial bajo",22.4871794871795,877,9.80807872720091,0.259971167707833,6.38540478905359,1.48232611174458,0.0342075256556442,206.72748004561,0.684150513112885,0.841505131128848,FALSE,"Estatal",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,53,48,31
"ID4007",0.00896860986547085,4.16506256776358,0.135135135135135,0.459459459459459,1.61285714285714,0.864864864864865,0.027027027027027,0,0.12987012987013,0.0948275862068965,0.0434782608695652,0.301724137931034,0.217391304347826,0.191666666666667,0.121212121212121,0.00896860986547085,0.108108108108108,0.27027027027027,0.27027027027027,0,5.02616889,2.86637675010253,0.9908,0.9019,0.6044,0.208745584463313,0,0.27027027027027,"Alto","Bajo","NO","SI",0.325,0.353535353535354,0.0641025641025641,0.228571428571429,-0.0268398268398268,0.77862991,20.2165057945977,34.2222222222222,"Residencial bajo",28.875,231,9.1474983592135,1,2.38095238095238,0,0,133.116883116883,0,0,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21,18,6
"ID4034",0.00354609929078014,5.90631347255496,0.214285714285714,0.214285714285714,1.53850574712644,0.9,0,0,0.0842696629213483,0,0.0103092783505155,0.0617283950617284,0.0618556701030928,0,0.155339805825243,0.0106382978723404,0,0.0333333333333333,0,0.003584229390681,5.17534401,2.93229961703202,0.9886,0.8998,0.5879,0.131505473364109,0,0.0666666666666667,"Alto","Medio","NO","SI",0.424657534246575,0.475728155339806,0.174311926605505,1.38461538461538,-0.0146067415730337,0.84404568,12.807037563121,13.7777777777778,"Residencial medio",35.6,178,9.72539805220216,1,2.80898876404494,1.12359550561798,0,119.101123595506,0,0.449438202247191,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7,18,7
"ID4042",0.00246305418719212,8.58873231808757,0.676767676767677,0.0505050505050505,1.38198079125914,0.990291262135922,0.12621359223301,0,0.0071301247771836,0.0225563909774436,0.0203389830508475,0.0526315789473684,0.0271186440677966,0.0256410256410256,0.03125,0,0,0.0194174757281553,0.0485436893203883,0,5.73220569,2.41563280953113,0.7775,0.7077,0.4696,0.189977454846625,0.0035650623885918,0.087378640776699,"Bajo","Alto","NO","SI",0.384615384615385,0.486111111111111,0.0610795454545455,1.49579831932773,-0.024777183600713,0.96686657,6.27435989431601,49.3333333333333,"Residencial medio",35.0625,561,9.85933661154388,1,1.60427807486631,0,0.0623885918003565,128.698752228164,14.9732620320856,0.452762923351159,TRUE,"Privado",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6,31,76
"ID4048",0,8.51892254116094,0.727272727272727,0.0909090909090909,1.13492063492063,0.933333333333333,0.266666666666667,0,0,0,0,0.473684210526316,0.558823529411765,0,0,0,0.0666666666666667,0.333333333333333,0.266666666666667,0.037037037037037,4.69729165,2.81019143010598,0.7534,0.6858,0.4211,0.210116982523776,0,0.2,"Bajo","Medio","NO","NO",0.342105263157895,0.5625,0,NA,-0.0138888888888889,0.90726537,10.3755258271972,27.4444444444444,"Residencial medio",18,72,9.18575690447519,1,2.77777777777778,0,0,166.666666666667,2.77777777777778,0.611111111111111,TRUE,"Privado",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,3,14
"ID4068",0.032274856845393,6.1322043940327,0.295698924731183,0.225806451612903,1.52051245538088,0.936274509803922,0.0392156862745098,0,0.0623052959501558,0.128824476650564,0.10105580693816,0.257648953301127,0.438914027149321,0.269354838709677,0.161550888529887,0.0166579906298803,0.0196078431372549,0.17156862745098,0.137254901960784,0.0166846071044133,5.82979467,3.16314699444148,1.0485,0.9544,0.6323,0.0537445825197516,0.00389408099688474,0.137254901960784,"Alto","Medio","c/PJ","Estatal",0.285483870967742,0.374798061389338,0.124017765630338,0.478632478632479,-0.0264018691588785,0.94117337,6.5813022736633,62.3333333333333,"Residencial medio",27.9130434782609,1284,9.96881251705778,0.306798770071746,4.98442367601246,0.856697819314642,0,187.889408099688,0,0.733644859813084,FALSE,"Estatal",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,54,115,71
"ID4079",0,9.53552457930974,0.862068965517241,0,1.11083743842365,1,0.103448275862069,0,0,0,0.0152671755725191,0,0.0152671755725191,0,0.0526315789473684,0,0,0,0.137931034482759,0,6.22118273,1.30240621408697,0.4227,0.6098,0.255,0.487809651917664,0,0.137931034482759,"Bajo","Alto","NO","NO",0.535714285714286,0.526315789473684,0,0.976190476190476,0.00227272727272726,1.08289609,5.00916955362158,52.7777777777778,"Residencial alto",22,220,9.9845454579806,1,3.86363636363636,0,1,297.954545454545,107.727272727273,0.409090909090909,TRUE,"Privado",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,6,34
"ID4081",0,6.55982175141406,NA,NA,2.20833333333333,0.666666666666667,0.166666666666667,0,0,0.0638297872340425,0.0666666666666667,0.170212765957447,0.333333333333333,0.304347826086957,0.25,0,0,0.5,0,0.0485436893203883,5.44461535,4.05607705117002,NA,NA,NA,NA,0,0,NA,NA,"NO","SI",0.652173913043478,0.475,0.128440366972477,1.17647058823529,-0.0571428571428571,0.38208201,12.2459087881627,14.3333333333333,"Residencial medio",12.8333333333333,77,9.94201728654262,0.871559633027523,3.8961038961039,0,0,264.935064935065,0,0.493506493506494,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
"ID4110",0,6.87079054241405,0.375,0.09375,1.47401960784314,0.861111111111111,0.25,0.346666666666667,0.0366666666666667,0.127388535031847,0.146853146853147,0.318471337579618,0.461538461538462,0.186206896551724,0.123188405797101,0.0899653979238754,0,0.0833333333333333,0.194444444444444,0.0706713780918728,4.92042694,2.91442483576899,0.9303,0.8468,0.5714,0.120156364863608,0.00333333333333333,0.333333333333333,"Medio","Medio","c/PJ","Estatal",0.241379310344828,0.376811594202899,0.105189340813464,0.518518518518518,-0.039,1.19895405,9.98393024321029,20.5555555555556,"Residencial medio",17.6470588235294,300,9.70412794579928,0.513323983169706,8.33333333333333,3.66666666666667,0,210.333333333333,0,0.226666666666667,FALSE,"Estatal",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6,33,24
"ID4123",0,9.64715198369321,0.928571428571429,0.0142857142857143,1.22542527894641,0.986111111111111,0.263888888888889,0,0.020460358056266,0.00632911392405063,0.0214592274678112,0.00632911392405063,0.0214592274678112,0.0123456790123457,0.018018018018018,0.00495867768595041,0.0138888888888889,0.138888888888889,0.0833333333333333,0.0066006600660066,5.66973456,1.40043742003788,0.303,0.2758,0.142,0.591932246362223,0.0051150895140665,0.138888888888889,"Bajo","Alto","NO","NO",0.469135802469136,0.581081081081081,0.0638606676342525,1.49425287356322,0.00204603580562661,0.83645479,5.4237007700766,14.2222222222222,"Residencial alto",26.0666666666667,391,9.94201728654262,1,5.62659846547315,0,0,176.726342710997,3.58056265984655,0.659846547314578,TRUE,"Privado",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,5,73
"ID4126",0.0142857142857143,4.07500364777325,0.1,0.5,1.75534188034188,0.95,0.025,0,0.0307017543859649,0.0283018867924528,0.0163934426229508,0.113207547169811,0.0327868852459016,0.0666666666666667,0.141666666666667,0,0,0.2,0.15,0,5.37917306,2.70678480818801,0.9307,0.8471,0.5733,0.289553047139416,0,0.125,"Alto","Bajo","NO","SI",0.371428571428571,0.616666666666667,0.136482939632546,0.981818181818182,-0.0175438596491228,0.63074145,4.48554023719441,17.3333333333333,"Residencial alto",28.5,228,9.49019275315242,0.858267716535433,2.85087719298246,0,0,135.087719298246,2.63157894736842,0.482456140350877,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22,17,4
"ID4127",0.00909090909090909,8.18571828529053,0.636363636363636,0.0909090909090909,1.16205266955267,0.941176470588235,0.176470588235294,0,0.0275862068965517,0,0.0126582278481013,0,0.0253164556962025,0.0461538461538462,0.0526315789473684,0.00909090909090909,0.0294117647058824,0.0882352941176471,0.0882352941176471,0.00460829493087558,5.68201602,2.78909117573531,0.8724,0.7941,0.5215,0.116469281156325,0,0.176470588235294,"Medio","Medio","NO","SI",0.415384615384615,0.486842105263158,0.387096774193548,1.5625,-0.0186206896551724,1.37498324,10.8020002235328,62.2222222222222,"Residencial bajo",29,145,9.94201728654262,1,3.79310344827586,6.89655172413793,0,172.413793103448,0,0.496551724137931,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,9,20
"ID4128",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"NO","NO",NA,NA,NA,NA,NA,NA,8.96468239508641,24,"Residencial alto",NA,0,9.95406379658985,NA,NA,NA,0,NA,NA,NA,TRUE,"Privado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID4139",0,NA,NA,NA,NA,NA,NA,0,0.00628930817610063,0,0,0,0.0114285714285714,0.0571428571428571,0.117021276595745,0.00386100386100386,NA,NA,NA,0,5.61575127,NA,NA,NA,NA,NA,0,NA,NA,NA,"NO","SI",0.264285714285714,0.234042553191489,0.076555023923445,1.78082191780822,-0.0160377358490566,1.01041633,7.58027374012507,53.3333333333333,"Residencial medio",31.8,318,9.82785318202365,1,2.35849056603774,1.88679245283019,0,158.018867924528,28.4591194968553,0.415094339622642,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
